1.2255e-12 1.8845e+09 1.2255e-12
1.2336e-12 1.9072e+09 1.2336e-12
1.2418e-12 1.9301e+09 1.2418e-12
1.2500e-12 1.9533e+09 1.2500e-12
1.2583e-12 1.9768e+09 1.2583e-12
1.2666e-12 2.0005e+09 1.2666e-12
1.2750e-12 2.0245e+09 1.2750e-12
1.2834e-12 2.0487e+09 1.2834e-12
1.2919e-12 2.0732e+09 1.2919e-12
1.3005e-12 2.0980e+09 1.3005e-12
1.3091e-12 2.1231e+09 1.3091e-12
1.3177e-12 2.1485e+09 1.3177e-12
1.3264e-12 2.1741e+09 1.3264e-12
1.3352e-12 2.2000e+09 1.3352e-12
1.3440e-12 2.2262e+09 1.3440e-12
1.3529e-12 2.2527e+09 1.3529e-12
1.3619e-12 2.2795e+09 1.3619e-12
1.3709e-12 2.3066e+09 1.3709e-12
1.3800e-12 2.3340e+09 1.3800e-12
